

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.282e+04
Stamps Sum:          3.283e+04
Self Time (Agg.):    2.021


Intervals
---------
exploration ........ 1.332e+04
skill model training  7459
rl training ........ 1.191e+04
logging ............ 143.5


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   13317.85   15.13   15.81   14.81     880
skill model training  7459.06    8.48    9.81    8.12     880
rl training   11905.77   13.53   14.81   13.34     880
logging       143.52    0.16    2.05    0.00     879


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
583           14.88          8.53         13.42          0.00
584           14.96          8.38         13.79          0.00
585           14.96          8.49         13.42          0.00
586           14.94          8.30         13.82          0.01
587           15.12          8.60         13.42          0.00
588           15.22          8.34         13.46          0.01
589           15.16          8.27         13.41          1.94
590           14.91          8.63         13.40          0.00
591           14.91          8.37         13.74          0.00
592           15.21          8.80         13.47          0.00
593           15.20          8.50         13.76          0.01
594           14.93          8.37         13.42          0.00
595           15.22          8.36         13.81          0.00
596           14.97          8.61         13.39          0.01
597           15.37          8.48         13.80          0.01
598           15.29          8.55         13.41          0.01
599           15.32          8.56         13.78          1.60
600           15.13          8.47         13.38          0.00
601           15.28          8.55         13.44          0.00
602           15.22          8.31         13.38          0.00
603           15.54          8.42         13.40          0.00
604           15.32          8.34         13.39          0.00
605           15.39          8.36         13.45          0.01
606           15.23          8.73         13.75          0.00
607           15.04          8.78         13.40          0.01
608           14.90          8.57         13.79          0.01
609           15.02          8.60         13.40          1.59
610           15.14          8.31         13.81          0.00
611           15.20          8.39         13.42          0.01
612           15.08          8.48         13.82          0.01
613           15.17          8.41         13.41          0.01
614           15.32          8.46         13.83          0.01
615           14.90          8.17         13.43          0.01
616           14.96          8.40         13.87          0.00
617           14.89          8.42         13.40          0.01
618           14.98          8.93         13.47          0.01
619           15.17          8.33         13.39          1.56
620           15.22          8.57         13.43          0.01
621           14.94          8.53         13.34          0.01
622           15.22          8.39         13.46          0.00
623           14.97          8.23         13.39          0.00
624           15.30          8.51         13.41          0.01
625           14.89          8.47         13.41          0.00
626           15.52          8.56         13.45          0.01
627           15.36          8.27         13.76          0.01
628           14.94          8.56         13.42          0.01
629           15.24          8.68         13.73          1.59
630           14.91          8.29         13.39          0.01
631           14.88          8.29         13.76          0.01
632           14.92          8.38         13.46          0.01
633           15.34          8.61         13.78          0.01
634           15.21          8.42         13.41          0.01
635           15.20          8.48         13.80          0.01
636           14.95          8.55         13.43          0.01
637           15.35          8.47         13.79          0.01
638           14.99          8.43         13.41          0.01
639           15.05          8.36         13.81          1.59
640           14.94          8.42         13.43          0.00
641           15.18          8.54         13.85          0.01
642           15.61          8.24         13.41          0.01
643           15.21          8.48         13.98          0.01
644           14.89          8.41         13.38          0.01
645           15.03          8.58         13.80          0.01
646           15.04          8.55         13.40          0.01
647           15.10          8.71         13.81          0.01
648           15.22          8.46         13.42          0.01
649           14.94          8.29         13.82          1.62
650           15.29          8.64         13.38          0.01
651           15.25          9.26         13.48          0.01
652           14.96          8.31         13.41          0.01
653           14.87          8.27         13.84          0.00
654           15.34          8.34         13.41          0.01
655           15.32          8.45         13.84          0.01
656           15.35          8.75         13.40          0.01
657           15.08          8.37         13.85          0.01
658           15.35          8.47         13.42          0.01
659           15.31          8.42         13.83          1.58
660           14.93          8.31         13.39          0.01
661           15.16          8.41         13.84          0.01
662           15.15          8.42         13.45          0.01
663           15.35          8.49         13.82          0.01
664           15.22          8.41         13.42          0.01
665           14.90          8.62         13.81          0.01
666           15.02          8.43         13.43          0.01
667           14.95          8.42         13.85          0.01
668           15.36          8.33         13.42          0.01
669           14.95          8.38         13.85          1.62
670           15.30          8.65         13.42          0.01
671           15.30          8.47         13.86          0.01
672           15.23          8.54         13.40          0.01
673           14.98          8.30         13.83          0.01
674           15.02          8.50         13.42          0.01
675           15.20          8.33         13.81          0.01
676           15.07          8.53         13.41          0.01
677           15.03          8.40         13.82          0.01
678           15.00          8.66         13.45          0.01
679           15.17          8.57         13.78          1.61
680           15.27          8.33         13.41          0.01
681           15.32          8.39         13.81          0.01
682           15.25          8.46         13.43          0.01
683           14.97          8.47         13.78          0.01
684           15.04          8.41         13.46          0.01
685           15.34          8.39         13.38          0.01
686           15.71          8.57         13.41          0.01
687           15.14          8.37         13.43          0.01
688           15.46          8.58         13.46          0.01
689           15.15          8.45         13.41          1.63
690           15.72          8.68         13.45          0.01
691           15.20          8.62         13.38          0.01
