

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.365e+04
Stamps Sum:          2.365e+04
Self Time (Agg.):    2.549


Intervals
---------
exploration ........ 1.536e+04
skill model training  1276
rl training ........ 6841
logging ............ 172.9


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   15358.71   15.36   15.98   15.02   1,000
skill model training  1276.15    1.28    2.62    1.19   1,000
rl training   6840.94    6.84    8.18    6.72   1,000
logging       172.89    0.17    2.23    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
551           15.31          1.24          7.17          0.00
552           15.26          1.27          6.80          0.01
553           15.16          1.25          6.79          0.00
554           15.62          1.28          6.80          0.00
555           15.29          1.31          6.80          0.00
556           15.20          1.31          6.76          0.00
557           15.57          1.27          6.82          0.00
558           15.44          1.24          6.79          0.00
559           15.14          1.24          7.11          1.67
560           15.57          1.23          6.77          0.00
561           15.60          1.31          6.79          0.00
562           15.85          1.28          6.84          0.00
563           15.22          1.31          6.78          0.00
564           15.45          1.26          6.77          0.00
565           15.41          1.22          6.80          0.00
566           15.19          1.25          6.76          0.00
567           15.38          1.26          7.12          0.00
568           15.41          1.29          6.81          0.00
569           15.42          1.26          6.80          1.64
570           15.44          1.31          6.83          0.01
571           15.36          1.29          6.82          0.00
572           15.45          1.22          6.75          0.00
573           15.55          1.26          6.79          0.00
574           15.19          1.30          6.78          0.00
575           15.29          1.33          6.75          0.00
576           15.40          1.27          6.83          0.00
577           15.26          1.28          6.78          0.00
578           15.15          1.24          7.13          0.00
579           15.36          1.28          6.82          1.64
580           15.08          1.25          6.74          0.00
581           15.73          1.27          6.80          0.00
582           15.21          1.29          6.76          0.00
583           15.31          1.23          6.74          0.00
584           15.43          1.24          6.81          0.00
585           15.29          1.25          6.77          0.00
586           15.43          1.28          6.76          0.00
587           15.48          1.26          6.84          0.00
588           15.34          1.23          6.78          0.00
589           15.51          1.25          6.76          1.99
590           15.11          1.30          6.80          0.00
591           15.17          1.27          6.74          0.00
592           15.20          1.29          7.16          0.00
593           15.18          1.27          6.79          0.00
594           15.17          1.27          6.76          0.00
595           15.52          1.28          7.14          0.00
596           15.50          1.25          6.77          0.00
597           15.21          1.29          6.75          0.00
598           15.09          1.65          6.79          0.00
599           15.14          1.29          6.80          1.64
600           15.04          1.30          6.77          0.00
601           15.41          1.29          6.83          0.01
602           15.54          1.29          6.80          0.00
603           15.13          1.26          6.76          0.00
604           15.50          1.26          6.79          0.00
605           15.21          1.27          6.81          0.01
606           15.32          1.28          7.11          0.00
607           15.39          1.24          6.82          0.00
608           15.38          1.28          6.79          0.00
609           15.53          1.28          7.11          1.67
610           15.32          1.32          6.78          0.00
611           15.52          1.26          6.75          0.00
612           15.34          1.61          6.81          0.00
613           15.13          1.25          6.80          0.00
614           15.32          1.29          6.78          0.00
615           15.58          1.30          6.79          0.00
616           15.17          1.28          6.76          0.00
617           15.57          1.25          6.80          0.00
618           15.34          1.62          6.76          0.00
619           15.19          1.28          6.81          1.66
620           15.44          1.29          6.76          0.00
621           15.44          1.28          6.85          0.00
622           15.17          1.33          6.81          0.00
623           15.37          1.27          6.77          0.00
624           15.73          1.25          6.80          0.00
625           15.42          1.25          6.80          0.00
626           15.10          1.29          6.74          0.00
627           15.50          1.28          6.82          0.01
628           15.18          1.22          6.81          0.00
629           15.34          1.25          6.76          2.05
630           15.43          1.26          6.79          0.00
631           15.17          1.26          6.80          0.01
632           15.50          1.25          7.14          0.00
633           15.23          1.25          6.81          0.00
634           15.13          1.27          6.77          0.00
635           15.48          1.24          6.77          0.00
636           15.63          1.26          6.79          0.00
637           15.25          1.26          6.79          0.00
638           15.41          1.21          6.76          0.00
639           15.56          1.26          6.81          1.69
640           15.49          1.27          6.78          0.00
641           15.26          1.30          7.17          0.00
642           15.36          1.28          6.80          0.01
643           15.36          1.38          6.78          0.01
644           15.46          1.30          7.16          0.01
645           15.17          1.23          6.81          0.00
646           15.17          1.28          6.78          0.00
647           15.42          1.26          6.78          0.00
648           15.52          1.27          6.81          0.01
649           15.32          1.28          6.76          1.64
650           15.02          1.23          7.16          0.00
651           15.43          1.23          6.81          0.00
652           15.13          1.25          6.80          0.01
653           15.36          1.22          7.12          0.01
654           15.53          1.27          6.80          0.01
655           15.26          1.31          6.78          0.00
656           15.16          1.26          6.79          0.00
657           15.92          1.29          6.82          0.01
658           15.40          1.29          6.80          0.01
659           15.16          1.32          6.80          2.09
660           15.32          1.23          6.78          0.00
661           15.54          1.24          6.78          0.00
662           15.50          1.28          6.76          0.01
663           15.76          1.27          6.79          0.01
664           15.42          1.22          6.78          0.01
665           15.22          1.31          6.76          0.00
666           15.64          1.28          6.81          0.01
667           15.43          1.26          6.78          0.01
668           15.48          1.25          6.77          0.00
669           15.65          1.28          6.82          1.67
670           15.04          1.26          6.77          0.01
671           15.26          1.26          6.75          0.00
672           15.47          1.29          6.81          0.01
673           15.15          1.26          6.79          0.01
674           15.40          1.26          6.77          0.00
675           15.64          1.28          6.83          0.00
676           15.25          1.29          6.81          0.01
677           15.21          1.26          6.76          0.00
678           15.39          1.24          7.20          0.00
679           15.33          1.25          6.79          1.69
680           15.13          1.27          6.76          0.00
681           15.88          1.28          6.82          0.01
682           15.34          1.23          6.81          0.01
683           15.16          1.27          6.78          0.00
684           15.12          1.27          7.21          0.01
685           15.31          1.29          6.78          0.01
686           15.19          1.28          6.80          0.01
687           15.10          1.25          7.17          0.00
688           15.12          1.30          6.81          0.01
689           15.51          1.27          6.77          1.64
690           15.37          1.27          7.19          0.00
691           15.56          1.30          6.80          0.01
