

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.116e+04
Stamps Sum:          2.116e+04
Self Time (Agg.):    0.9035


Intervals
---------
exploration ........ 8660
skill model training  4798
rl training ........ 7664
logging ............ 37.11


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8659.58   15.06   15.46   14.73     575
skill model training  4797.98    8.34    9.03    3.54     575
rl training   7664.03   13.33   14.60   13.18     575
logging        37.11    0.06    1.75    0.00     574


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
419           14.85          8.37         13.41          0.00
420           14.82          8.51         13.26          0.00
421           15.07          8.50         13.24          0.00
422           15.39          8.43         13.22          0.00
423           15.04          8.36         13.38          0.00
424           14.90          8.26         13.38          1.54
425           14.84          8.16         13.41          0.00
426           14.96          8.35         13.41          0.00
427           15.28          8.37         13.43          0.00
428           15.11          8.56         13.26          0.00
429           14.87          8.66         13.26          0.00
430           15.02          8.31         13.23          0.00
431           15.38          8.21         13.20          0.00
432           15.04          9.03         13.24          0.00
433           15.08          8.52         13.22          0.00
434           15.39          8.59         13.41          0.00
435           14.93          8.51         13.39          0.00
436           14.90          8.32         13.41          0.00
437           15.26          8.09         13.39          0.00
438           15.11          8.39         13.39          0.00
439           15.23          8.28         13.44          0.00
440           14.83          8.28         13.43          0.00
441           14.94          8.25         13.42          0.00
442           15.24          8.24         13.40          0.00
443           15.10          8.33         13.41          0.00
444           15.03          8.40         13.41          0.00
445           14.83          8.69         13.27          0.00
446           14.83          8.53         13.26          0.00
447           15.27          8.37         13.25          0.00
448           15.35          8.30         13.23          0.00
449           15.01          8.34         13.25          1.70
450           14.86          8.30         13.40          0.00
451           15.29          8.26         13.38          0.00
452           15.12          8.64         13.38          0.00
453           14.87          8.22         13.42          0.00
454           15.13          8.49         13.41          0.00
455           14.94          8.53         13.42          0.00
456           15.26          8.17         13.43          0.00
457           15.15          8.47         13.41          0.00
458           15.14          8.25         13.44          0.00
459           14.88          8.25         13.43          0.00
460           15.12          8.27         13.41          0.00
461           15.14          8.42         13.45          0.00
462           14.82          8.37         13.43          0.00
463           14.82          8.48         13.26          0.00
464           15.13          8.43         13.25          0.00
465           14.88          8.58         13.21          0.00
466           15.05          8.45         13.24          0.00
467           14.92          8.44         13.26          0.00
468           14.94          8.59         13.27          0.00
469           15.09          8.46         13.25          0.00
470           14.81          8.54         13.26          0.00
471           15.23          8.50         13.21          0.00
472           14.87          8.50         13.25          0.00
473           14.84          8.67         13.25          0.00
474           15.23          8.82         13.26          1.53
475           14.99          8.32         13.24          0.00
476           15.26          8.50         13.22          0.00
477           15.23          8.37         13.24          0.00
478           15.21          8.16         13.23          0.00
479           15.08          8.26         13.25          0.00
480           15.30          8.52         13.22          0.00
481           15.46          8.35         13.23          0.00
482           15.09          8.30         13.22          0.00
483           15.43          8.14         13.43          0.00
484           15.14          8.35         13.37          0.00
485           14.88          8.36         13.40          0.00
486           14.87          8.33         13.41          0.00
487           14.87          8.47         13.39          0.00
488           14.87          8.27         13.38          0.00
489           15.18          8.42         13.41          0.00
490           14.90          8.30         13.42          0.00
491           14.94          8.32         13.38          0.00
492           15.26          8.31         13.37          0.00
493           15.15          8.22         13.39          0.00
494           14.92          8.37         13.40          0.00
495           15.28          8.49         13.38          0.00
496           14.88          8.37         13.39          0.00
497           15.19          8.39         13.40          0.00
498           15.12          8.19         13.39          0.00
499           15.29          8.18         13.41          1.56
500           14.87          8.25         13.43          0.00
501           14.94          8.17         13.38          0.00
502           15.13          8.41         13.42          0.00
503           15.28          8.38         13.44          0.00
504           15.22          8.43         13.44          0.00
505           14.96          8.36         13.41          0.00
506           14.82          8.31         13.43          0.00
507           15.05          8.38         13.42          0.00
508           14.86          8.27         13.42          0.00
509           15.17          8.51         13.41          0.00
510           15.13          8.16         13.42          0.00
511           15.18          8.50         13.42          0.00
512           14.92          8.53         13.41          0.00
